date,open,high,low,close,volume
2020-06-15,117154.45,117608.73,113055.46,115369.01,103710
2020-06-16,115477.58,116726.94,115111.51,116650.00,292138
2020-06-17,117339.65,120470.78,116058.78,118886.10,70389
2020-06-18,118988.31,120341.76,118494.21,119984.87,129796
2020-06-19,119848.72,121407.02,119307.17,120951.35,238321
2020-06-22,120878.42,125857.15,119491.43,124923.38,512673
2020-06-23,124934.36,127430.62,123995.75,126080.96,109984
2020-06-24,126302.09,128377.83,126007.94,128270.40,337080
2020-06-25,128516.19,131419.78,127858.26,129487.91,85280
2020-06-26,130346.18,131012.13,120953.22,121835.49,67946
2020-06-29,121970.06,122297.31,120073.40,120358.82,111327
2020-06-30,121530.17,121708.94,115045.09,116117.17,153447
2020-07-01,115871.11,117227.84,112623.57,113318.26,60912
2020-07-02,113662.62,117008.01,112218.01,115138.12,58559
2020-07-03,115132.09,117448.70,113259.56,117075.57,287434
2020-07-06,116717.56,116755.73,114926.55,115213.35,173951
2020-07-07,115354.50,117777.26,110582.57,111349.29,124796
2020-07-08,111628.75,117689.36,109595.16,114834.75,222663
2020-07-09,115187.79,116081.60,113182.02,115455.08,141208
2020-07-10,115941.04,119208.03,114602.10,118085.01,91531
2020-07-13,117382.52,117860.01,113803.97,115325.08,75211
2020-07-14,115809.25,119646.53,110390.03,113397.03,143090
2020-07-15,114219.46,119585.66,112784.24,118564.31,126287
2020-07-16,118184.14,119661.35,115252.54,116620.52,311622
2020-07-17,117369.10,117440.36,116278.19,116505.68,92744
2020-07-20,117021.38,122175.80,116164.85,120242.73,66109
2020-07-21,120893.88,121803.15,119821.87,121569.22,118889
2020-07-22,122352.93,125607.64,121550.54,125526.52,107584
2020-07-23,126204.16,126823.21,120933.07,121169.63,775493
2020-07-24,120576.31,120889.59,117904.35,118901.59,644201
2020-07-27,118694.08,121637.23,113926.58,115389.85,326228
2020-07-28,114766.85,119143.66,113745.04,117910.87,79952
2020-07-29,118459.95,118756.07,117036.54,117178.50,221522
2020-07-30,117096.79,120723.87,114900.69,119583.37,101601
2020-07-31,119261.09,122361.96,119131.46,120560.99,60589
2020-08-03,120799.99,122985.59,119244.66,122326.46,135675
2020-08-04,122670.88,123842.14,122143.09,123148.05,489378
2020-08-05,123497.72,127724.35,123317.77,126812.41,756110
2020-08-06,126772.99,127283.71,125209.47,125295.90,160461
2020-08-07,124378.50,127033.44,122599.15,126134.60,140594
2020-08-10,126509.67,127919.94,122798.01,124345.64,138772
2020-08-11,124474.30,125624.40,122077.18,124624.14,171376
2020-08-12,125259.09,131950.79,122961.70,130189.31,61062
2020-08-13,129728.48,132842.05,129338.01,130982.07,48324
2020-08-14,131084.82,136083.13,130727.97,135380.48,205794
2020-08-17,136225.33,137925.18,130371.04,132900.54,70341
2020-08-18,133021.00,134602.70,127321.06,127377.83,177235
2020-08-19,126857.64,129382.03,125027.04,125761.52,298588
2020-08-20,125379.55,126640.11,124953.35,125526.26,126968
2020-08-21,125456.91,126386.75,123940.48,124742.27,349868
2020-08-24,124141.04,124226.68,123714.81,124189.56,206499
2020-08-25,123870.18,124791.47,122228.81,122461.40,69175
2020-08-26,121672.46,122987.15,120723.89,121708.04,108578
2020-08-27,121060.89,125617.04,120217.75,125526.63,106502
2020-08-28,125549.92,125645.07,123022.95,123928.00,301855
2020-08-31,124798.50,127257.58,121878.00,122733.24,155569
2020-09-01,123050.98,123792.13,119730.83,121490.67,68651
2020-09-02,120936.09,123706.97,119724.77,123394.96,532734
2020-09-03,122652.10,122766.97,118884.45,120562.08,486877
2020-09-04,120521.94,121575.64,118506.53,121432.87,204239
2020-09-07,122212.85,123065.22,119178.34,120022.03,103375
2020-09-08,120970.61,122052.90,120142.77,120303.41,142534
2020-09-09,120554.02,121964.57,119539.04,121862.17,50575
2020-09-10,121753.84,122030.96,118096.95,120787.46,178340
2020-09-11,120635.72,120692.57,115601.19,116062.46,154988
2020-09-14,116685.97,120108.99,116256.00,118462.39,397831
2020-09-15,118710.58,125968.74,117149.78,123269.73,164453
2020-09-16,122542.40,123249.99,118134.49,118696.52,110422
2020-09-17,118793.13,119475.46,116030.22,118355.76,92416
2020-09-18,118607.72,122443.29,118263.63,119844.58,149018
2020-09-21,119020.04,122503.35,117531.24,121956.39,137888
2020-09-22,121354.26,128033.07,120061.88,125396.10,156884
2020-09-23,125403.69,128250.04,121537.85,122462.48,108878
2020-09-24,122982.12,124043.46,121325.64,121648.11,258452
2020-09-25,121801.05,123561.77,121493.57,123460.72,94340
2020-09-28,123614.66,123762.92,121302.78,121505.47,181418
2020-09-29,121355.49,123345.27,120386.04,121781.50,158374
2020-09-30,121664.05,123185.84,121126.86,121852.60,390570
2020-10-01,121543.90,124352.80,121439.54,123616.43,430548
2020-10-02,123969.59,126452.60,120384.70,121328.44,246344
2020-10-05,121372.66,123393.95,118788.47,120280.98,1037026
2020-10-06,119729.42,123215.95,119350.93,122473.61,445241
2020-10-07,122872.95,125813.43,122825.19,125439.43,169933
2020-10-08,125110.25,125504.19,123942.52,123987.94,164292
2020-10-09,124566.60,125246.86,121174.01,122779.79,548657
2020-10-12,123140.61,123709.41,122614.57,123439.67,110764
2020-10-13,123527.37,125785.69,123260.25,125659.15,271554
2020-10-14,126133.09,128058.30,125584.89,126728.12,205261
2020-10-15,127449.30,128349.98,124449.95,124959.62,40540
2020-10-16,124079.68,124498.68,121019.72,121244.79,160163
2020-10-19,120674.66,123151.75,120673.61,120916.80,94179
2020-10-20,120481.19,125312.26,120213.76,124679.98,151694
2020-10-21,124711.96,125083.97,121943.58,123037.43,417241
2020-10-22,122676.90,126140.76,121404.52,125760.92,161525
2020-10-23,125866.98,127407.31,120597.99,121314.12,723466
2020-10-26,121389.63,121720.20,119555.61,119853.44,103838
2020-10-27,119599.03,120463.50,117616.83,117671.36,143140
2020-10-28,118538.88,119619.68,112421.80,114518.44,99065
2020-10-29,114857.73,115333.42,111010.76,113071.90,281385
2020-10-30,112360.74,112720.66,108984.39,109978.62,184827
2020-11-02,110404.81,110739.88,106408.86,108915.76,84963
2020-11-03,109226.62,113014.34,106879.41,112175.97,355555
2020-11-04,111922.10,112134.76,111129.21,111606.52,181223
2020-11-05,112040.90,112204.05,109578.77,110809.41,130406
2020-11-06,110581.00,111441.48,106810.27,107319.57,103300
2020-11-09,107910.52,107965.16,105090.34,106550.94,255028
2020-11-10,107338.23,111501.42,105534.92,110878.19,674640
2020-11-11,110909.52,112745.64,110129.17,112694.61,100054
2020-11-12,113036.87,116550.42,112862.45,116477.92,318639
2020-11-13,115903.33,118046.32,115739.76,115996.97,132714
2020-11-16,115892.83,119714.66,112604.97,113652.66,115494
2020-11-17,113833.88,114375.22,111674.48,111816.11,125832
2020-11-18,111218.96,113166.15,110255.49,112753.02,118779
2020-11-19,112088.14,114272.84,109601.21,113099.99,87401
2020-11-20,113228.25,117315.81,112665.96,116450.32,105348
2020-11-23,116593.43,116947.30,114118.32,115269.41,121908
2020-11-24,114909.98,115813.19,113659.97,113665.25,177239
2020-11-25,114644.82,118321.63,114012.13,116355.29,148394
2020-11-26,116804.75,117582.88,115898.33,116099.89,244234
2020-11-27,116588.04,117311.59,116511.58,117038.96,83697
2020-11-30,116796.62,121107.70,116233.19,119672.16,162664
2020-12-01,119981.07,124952.65,117225.17,123832.49,390555
2020-12-02,123875.99,124227.59,119894.02,120309.31,64031
2020-12-03,120196.18,121273.68,119628.40,120350.39,138138
2020-12-04,120645.35,123557.41,120464.54,121871.70,223397
2020-12-07,122371.61,122532.73,119285.58,120539.00,230879
2020-12-08,121139.82,122353.82,118747.92,119293.90,113972
2020-12-09,118989.19,122018.75,118278.93,121634.73,173223
2020-12-10,121313.66,123683.79,121052.49,123172.61,161138
2020-12-11,122368.54,123308.72,121669.39,121796.37,86242
2020-12-14,121541.12,124805.72,121402.46,124698.35,196059
2020-12-15,124709.05,125290.85,123878.22,125149.51,137775
2020-12-16,125081.43,127484.96,123911.98,126111.15,162039
2020-12-17,125599.47,128984.32,122996.83,127756.30,63252
2020-12-18,128118.26,128389.71,125003.84,126538.74,69111
2020-12-21,126724.82,127208.76,122057.08,123803.31,342184
2020-12-22,123449.28,127646.92,122612.65,126215.46,304677
2020-12-23,126072.27,127397.53,125149.30,125663.62,92308
2020-12-24,126011.74,127483.08,125797.62,126272.24,87031
2020-12-25,126425.96,128090.42,120017.76,123365.21,90859
2020-12-28,123047.73,127002.27,122875.44,124559.07,553404
2020-12-29,125140.00,127174.88,124086.84,126030.57,84562
2020-12-30,125944.75,127263.45,123854.31,126372.42,149832
2020-12-31,126456.19,127971.95,124200.45,124591.27,353678
2021-01-01,125816.46,126371.64,122736.16,123186.51,197764
2021-01-04,123753.07,126368.59,120537.10,125811.11,271585
2021-01-05,124613.36,125757.30,123713.82,125280.11,195334
2021-01-06,125058.19,126137.36,121577.43,122327.00,227677
2021-01-07,122197.56,125742.76,121403.74,124040.16,43963
2021-01-08,123215.48,127179.54,122283.14,126621.85,131269
2021-01-11,126171.05,131382.25,125552.94,130733.69,120736
2021-01-12,131055.84,133451.29,128692.38,129677.06,226347
2021-01-13,130554.30,131850.78,124539.01,125543.73,55576
2021-01-14,125497.70,125651.31,123582.61,124290.91,176520
2021-01-15,124190.11,124554.73,123557.70,124166.97,148645
2021-01-18,124584.13,125487.62,124180.93,124417.31,64572
2021-01-19,124940.19,126604.28,124939.95,125894.62,66021
2021-01-20,125130.45,131219.70,124894.60,130359.14,239196
2021-01-21,129155.82,130046.52,127741.84,128592.19,324588
2021-01-22,128726.26,130416.79,127861.45,128222.40,51332
2021-01-25,127191.30,127587.90,124139.70,125701.79,121110
2021-01-26,126148.46,127340.55,125876.72,126547.65,109847
2021-01-27,127069.55,128296.15,123561.49,126004.79,145308
2021-01-28,127001.85,128539.78,126357.04,127671.02,119257
2021-01-29,128438.50,129729.00,127762.93,128745.26,45805
2021-02-01,128373.77,129485.82,125169.22,127185.86,63021
2021-02-02,127914.45,129015.93,125669.42,125705.12,305624
2021-02-03,125456.98,126798.97,125449.44,126380.07,57163
2021-02-04,127369.51,130257.69,124925.23,130080.87,286257
2021-02-05,130026.34,131095.70,127923.27,130736.31,305287
2021-02-08,130394.25,131511.81,130004.51,130229.64,284248
2021-02-09,129160.82,130126.90,126839.65,128878.35,105256
2021-02-10,129110.24,129704.13,121660.07,124584.77,107505
2021-02-11,124931.73,126444.41,124706.64,126430.49,108007
2021-02-12,126645.46,127588.28,122697.29,125349.62,233976
2021-02-15,124825.84,132369.96,123003.21,131119.54,85094
2021-02-16,131417.61,132587.58,127662.25,129029.27,147786
2021-02-17,128973.11,129030.03,126037.38,128670.66,194819
2021-02-18,128222.06,129874.49,128218.19,129726.33,80125
2021-02-19,130146.80,133173.38,130070.58,132061.15,198184
2021-02-22,132751.03,139015.31,130510.17,137344.24,159545
2021-02-23,137161.30,137679.20,134241.07,134577.26,88739
2021-02-24,134320.04,134518.75,131543.30,133378.95,260919
2021-02-25,134206.65,134582.65,130520.48,132607.80,176878
2021-02-26,132759.63,141611.58,132627.61,139447.29,118518
2021-03-01,138911.47,140379.90,135606.96,137978.49,157553
2021-03-02,138628.40,140695.05,138087.81,139470.68,126155
2021-03-03,140419.96,146567.87,139996.25,144322.83,131050
2021-03-04,144426.60,146243.91,139806.28,140317.37,163895
2021-03-05,140662.48,142699.21,140001.21,142502.76,340093
2021-03-08,143774.85,149232.80,143329.53,147563.24,346520
2021-03-09,147749.70,148790.44,146276.67,147232.14,129405
2021-03-10,147605.78,148354.29,145741.30,146069.32,105441
2021-03-11,144630.77,145874.85,143122.90,145546.15,149586
2021-03-12,145352.89,146709.14,138836.28,143280.93,81911
2021-03-15,142776.78,146514.71,141132.55,145641.24,189049
2021-03-16,144298.43,147656.19,143122.74,146660.47,230366
2021-03-17,146203.80,149572.80,143873.87,149276.74,129735
2021-03-18,150302.16,150332.34,146602.83,148063.40,185460
2021-03-19,148078.11,150359.57,148046.59,149656.71,264673
2021-03-22,150899.22,158807.94,149047.22,156798.72,119439
2021-03-23,156426.85,158862.08,155952.69,157194.95,147973
2021-03-24,156757.18,158315.91,154282.07,154906.51,166659
2021-03-25,155695.54,161055.21,153449.95,157622.17,117833
2021-03-26,157940.01,161702.83,157521.45,161052.92,174907
2021-03-29,161640.41,165226.27,160495.80,163462.93,303901
2021-03-30,162968.30,164499.43,160531.73,160917.51,312715
2021-03-31,160294.92,163131.52,153549.19,154390.23,165895
2021-04-01,154251.09,154816.32,154019.40,154799.86,76809
2021-04-02,154344.04,155944.53,151928.38,153330.16,155479
2021-04-05,153388.13,156974.40,152399.77,156458.41,198175
2021-04-06,156658.63,157869.84,155431.77,156002.87,164759
2021-04-07,155717.66,156478.30,152190.77,152990.56,125382
2021-04-08,152835.80,155402.27,152206.48,154848.05,175455
2021-04-09,155281.65,157517.54,154537.46,156936.79,142134
2021-04-12,156271.59,156950.52,151169.61,152138.96,356513
2021-04-13,152445.06,156182.62,150081.10,153872.57,83175
2021-04-14,153811.20,154780.62,151598.21,154590.14,65590
2021-04-15,155384.44,157647.38,152687.48,154766.64,255922
2021-04-16,154704.31,157641.72,152253.84,152388.80,231472
2021-04-19,151496.32,153536.88,151376.94,153076.20,151140
2021-04-20,152716.61,154194.92,150658.18,154111.20,636533
2021-04-21,154290.77,154954.50,147838.57,149066.20,194616
2021-04-22,149147.26,151315.32,148806.71,151309.94,251808
2021-04-23,151396.82,160067.67,149982.66,154980.32,66127
2021-04-26,154729.99,155943.13,152645.61,153822.61,91484
2021-04-27,154409.83,155457.77,151423.85,151827.00,224170
2021-04-28,150689.88,151559.64,149182.75,149322.04,164874
2021-04-29,148741.54,148992.64,144282.30,148098.27,182316
2021-04-30,147732.31,147996.81,146057.66,147796.58,247414
2021-05-03,148148.07,152930.45,147162.54,150390.04,132716
2021-05-04,149034.52,150355.11,144372.33,146514.08,116912
2021-05-05,146585.55,148747.94,144929.54,147451.75,192067
2021-05-06,147747.56,149778.04,147509.60,149621.29,405615
2021-05-07,149885.14,150209.98,146959.48,149224.04,122472
2021-05-10,149916.69,152040.93,149390.51,151348.83,174494
2021-05-11,151737.90,153414.23,150099.28,153347.91,283433
2021-05-12,153868.83,155042.44,151441.49,154587.20,100222
2021-05-13,155068.37,157323.74,153738.27,155433.33,479286
2021-05-14,155440.18,155838.12,152003.03,155128.03,159947
