date,open,high,low,close,volume
2020-07-24,152929.26,154290.43,149450.88,150259.89,150941
2020-07-27,150632.55,155553.19,150246.86,154617.38,179925
2020-07-28,155079.62,156189.61,151442.16,152628.10,352695
2020-07-29,152757.10,154854.64,152340.22,152359.80,159248
2020-07-30,152132.28,153651.73,148239.48,153264.04,212079
2020-07-31,152842.03,156507.95,152181.08,154027.24,93219
2020-08-03,153735.02,154842.19,147204.30,148022.69,228926
2020-08-04,147844.99,148152.27,145394.56,147629.60,176126
2020-08-05,145999.50,149412.43,141480.85,147469.98,194396
2020-08-06,147645.14,149450.97,147590.39,149322.88,276531
2020-08-07,149505.08,155058.54,149207.44,151607.89,102453
2020-08-10,151299.87,151330.16,146766.57,149444.11,330938
2020-08-11,148882.38,152135.06,147089.89,150570.94,56465
2020-08-12,152290.12,152297.91,147448.23,150852.46,170148
2020-08-13,150796.38,153745.97,146634.87,147753.81,517574
2020-08-14,147640.89,148994.43,147501.09,148266.05,111268
2020-08-17,148440.42,150058.91,147899.12,149403.01,302353
2020-08-18,149410.22,152368.70,147507.33,151283.49,99855
2020-08-19,150941.06,153820.92,149725.94,152741.10,286011
2020-08-20,152344.26,152425.68,150253.91,150544.73,270804
2020-08-21,150048.11,150498.01,147707.70,147889.43,105279
2020-08-24,148388.69,152166.60,147266.18,151092.92,179367
2020-08-25,150586.85,150928.90,147747.60,150318.39,112668
2020-08-26,150816.61,151674.48,149516.45,151566.37,149050
2020-08-27,151912.69,154417.58,150622.99,154224.57,203868
2020-08-28,153928.95,156377.76,152653.34,155035.00,141429
2020-08-31,154906.83,156290.59,150869.91,153013.92,303237
2020-09-01,152672.12,154181.79,152062.20,153066.48,179302
2020-09-02,152989.59,156782.11,152545.39,154642.46,80552
2020-09-03,155983.39,157165.76,154497.38,156888.83,82078
2020-09-04,156547.78,156906.02,152239.65,155362.32,374019
2020-09-07,156025.61,157393.07,155228.55,155820.41,349393
2020-09-08,155885.57,156651.59,152759.97,155172.77,178205
2020-09-09,155269.89,159935.83,154507.19,159420.17,310645
2020-09-10,159980.30,160305.52,156254.08,157054.12,103877
2020-09-11,156705.20,162908.76,155153.54,162660.53,423797
2020-09-14,163316.74,163404.56,158913.56,161312.73,126950
2020-09-15,160790.05,164034.50,157434.55,157720.20,142050
2020-09-16,158135.74,158740.26,154404.04,156578.06,152497
2020-09-17,156554.02,158417.21,154002.41,157005.54,113677
2020-09-18,156196.15,161245.78,154278.92,160123.83,532112
2020-09-21,160862.44,162165.77,156913.57,159022.02,49655
2020-09-22,159457.25,160755.80,154555.12,156420.74,109755
2020-09-23,156133.20,157658.94,152242.84,152711.62,141371
2020-09-24,153435.45,155854.72,150965.83,152361.18,114135
2020-09-25,153136.37,155665.31,153057.81,155301.42,233737
2020-09-28,155399.44,158917.66,151850.47,153146.03,252180
2020-09-29,153651.11,154795.93,148576.31,150867.08,203481
2020-09-30,151507.32,151632.50,149907.70,150237.66,201807
2020-10-01,149360.38,153135.53,148282.28,152598.93,109006
2020-10-02,151216.40,156262.56,149981.83,154544.04,266268
2020-10-05,154460.81,161696.43,152689.54,160025.42,258313
2020-10-06,159658.13,162937.52,159472.11,162519.91,275963
2020-10-07,162727.95,163625.43,160876.72,161336.88,58015
2020-10-08,161060.08,163208.95,159994.08,160889.99,109220
2020-10-09,160535.71,162174.34,159270.07,161223.93,160149
2020-10-12,161292.76,162688.07,159866.38,162302.46,225232
2020-10-13,161901.86,162026.13,158904.37,159766.56,225781
2020-10-14,159370.08,159587.93,157831.69,158564.69,164773
2020-10-15,158980.40,159557.87,158193.10,158815.40,127842
2020-10-16,158464.91,162990.05,158187.90,162316.52,284232
2020-10-19,163204.23,165826.38,160831.97,164301.96,289190
2020-10-20,164567.41,165531.26,160511.55,165448.22,96143
2020-10-21,166020.36,166903.36,161035.20,162673.92,305000
2020-10-22,163291.85,163710.01,162161.80,162264.90,141124
2020-10-23,163022.43,163052.12,162056.37,162430.19,131818
2020-10-26,163540.31,163867.11,162487.69,163503.20,298228
2020-10-27,163586.70,166202.18,157364.80,157623.29,208702
2020-10-28,157074.12,163279.80,157044.09,160089.95,182836
2020-10-29,160188.18,167783.81,158621.77,165587.13,387841
2020-10-30,165224.45,169067.99,164115.89,167702.31,99620
2020-11-02,168199.65,168334.66,163255.46,164935.99,252932
2020-11-03,164347.52,168145.55,162832.58,166924.08,237860
2020-11-04,165690.61,168638.38,163196.24,165836.44,342892
2020-11-05,165855.75,167417.25,165388.97,165497.39,144326
2020-11-06,164745.26,167559.62,162672.03,165853.66,150440
2020-11-09,167115.64,168874.27,166051.14,167199.75,259405
2020-11-10,167567.80,168297.74,160301.09,160803.79,375625
2020-11-11,161174.76,161802.30,159873.33,161669.31,206720
2020-11-12,161134.20,161948.40,156132.43,158540.80,276216
2020-11-13,157925.84,162562.25,156716.36,161870.99,180107
2020-11-16,162479.26,163043.32,157350.21,159470.64,102411
2020-11-17,159342.93,160163.21,156932.72,158732.45,213104
2020-11-18,157664.50,159100.64,154908.19,156909.45,359319
2020-11-19,157605.23,159245.35,154838.21,156288.08,223259
2020-11-20,156745.92,159363.44,152256.19,153150.74,147714
2020-11-23,153341.12,162465.63,152197.89,158709.74,274810
2020-11-24,158761.01,161904.62,157446.55,161013.25,63207
2020-11-25,160732.59,161296.67,155886.98,156033.34,125291
2020-11-26,156373.37,162686.24,155199.80,161786.04,205379
2020-11-27,161252.72,164162.26,155865.51,156477.55,424638
2020-11-30,157773.97,161612.03,156839.34,160689.37,152504
2020-12-01,160174.92,161011.77,154273.78,157599.47,64463
2020-12-02,159014.23,159200.32,157699.67,158789.69,367539
2020-12-03,158789.11,159666.33,155967.50,157131.19,269067
2020-12-04,156582.30,158410.95,154710.02,157957.33,275404
2020-12-07,157865.88,160129.79,156840.57,158617.30,189572
2020-12-08,160138.63,160705.32,157754.19,158810.03,163654
2020-12-09,158068.73,159729.65,155589.47,156036.63,252944
2020-12-10,155837.41,159235.47,155325.23,156873.04,118831
2020-12-11,157220.69,162507.50,155721.79,159958.71,273653
2020-12-14,160023.61,164583.69,159882.80,164544.95,245581
2020-12-15,164580.10,164620.70,163800.57,164329.78,402504
2020-12-16,165241.07,165314.94,156653.38,157577.88,309285
2020-12-17,157187.38,159878.11,156008.91,159473.06,72564
2020-12-18,159883.01,160594.14,157235.60,159403.66,198387
2020-12-21,159756.46,164411.04,158264.71,163941.96,80764
2020-12-22,164217.46,164730.96,160352.61,161683.88,94392
2020-12-23,161947.80,165405.00,156479.58,159284.58,92126
2020-12-24,159265.04,159370.12,158237.78,159096.00,159948
2020-12-25,158473.74,160332.51,157339.59,160280.91,133529
2020-12-28,159992.72,162258.77,158739.20,160118.72,186725
2020-12-29,160480.83,162463.41,158807.59,159124.33,235621
2020-12-30,160313.61,161295.54,154292.78,154932.33,72032
2020-12-31,154929.62,159726.54,152469.85,158953.53,95270
2021-01-01,159038.87,159301.91,155134.03,156716.37,321922
2021-01-04,156265.19,156383.60,151178.22,151218.96,84040
2021-01-05,151575.44,153935.68,149680.84,153506.85,146254
2021-01-06,153883.97,155224.20,152396.48,152505.51,50143
2021-01-07,152081.80,155661.54,150694.40,155304.72,186203
2021-01-08,154467.17,155724.81,147962.24,151672.27,439455
2021-01-11,149916.20,152191.81,145852.50,151550.11,330706
2021-01-12,151080.63,157851.24,150294.23,155097.24,41968
2021-01-13,156011.28,156095.05,153806.44,154006.81,262643
2021-01-14,154875.25,159280.35,154255.02,156477.88,103307
2021-01-15,156283.24,156974.27,154984.12,156184.11,83769
2021-01-18,155705.97,157654.24,149112.45,149643.01,253338
2021-01-19,150919.73,156304.19,150468.25,154534.10,174716
2021-01-20,154215.54,154686.83,150849.95,151876.25,101687
2021-01-21,150601.86,150889.68,145830.15,146125.19,116686
2021-01-22,145524.07,146633.99,137868.97,139008.20,123616
2021-01-25,138779.25,140493.10,137297.92,139560.73,64459
2021-01-26,138815.28,142107.41,138224.25,141149.78,420274
2021-01-27,141632.00,144991.32,139272.33,144975.80,225845
2021-01-28,145716.43,146176.90,139291.50,140384.83,416084
2021-01-29,140624.47,141131.31,137907.97,140561.32,88124
2021-02-01,140467.03,140641.29,139938.30,140108.46,192942
2021-02-02,140024.95,144422.30,137794.87,143633.79,480476
2021-02-03,142710.60,147329.08,140303.48,146599.58,367698
2021-02-04,147160.21,151979.17,146395.73,150837.03,141261
2021-02-05,150604.49,151151.78,148045.53,148419.75,265037
2021-02-08,148013.26,148732.76,145342.11,146427.94,325735
2021-02-09,146320.25,148948.02,145146.23,145583.14,578316
2021-02-10,144967.30,153087.46,144129.89,149943.45,286552
2021-02-11,149516.59,150191.47,145887.09,146698.97,185076
2021-02-12,147572.49,149931.40,147396.32,149620.26,202911
2021-02-15,150251.35,152054.42,149803.06,151757.76,136077
2021-02-16,150375.71,150747.26,147085.12,148784.60,198127
2021-02-17,147873.30,148620.64,144580.42,145882.96,206041
2021-02-18,144916.71,147735.86,144758.96,146977.38,345886
2021-02-19,146788.50,147490.12,143175.36,145989.55,303268
2021-02-22,146374.84,147681.38,141335.71,144280.83,152443
2021-02-23,144879.93,145668.91,142004.67,143818.20,145503
2021-02-24,143176.94,144835.57,138357.65,140307.85,348469
2021-02-25,140261.42,142653.34,139298.58,140486.10,420839
2021-02-26,140154.59,144164.59,138829.88,143759.84,55685
2021-03-01,143709.76,144225.65,142012.58,142996.13,126261
2021-03-02,143135.89,143938.03,139718.67,139825.65,721100
2021-03-03,139586.99,140990.40,136399.91,138222.37,284344
2021-03-04,138140.55,138890.72,135545.11,136420.34,483802
2021-03-05,135980.65,137120.61,132795.82,134019.14,190320
2021-03-08,134020.35,137449.83,132213.08,136885.17,181673
2021-03-09,136960.67,137634.51,136592.17,137529.20,260517
2021-03-10,136231.03,143042.54,135875.56,140767.23,53364
2021-03-11,141519.23,146147.51,140165.83,145443.52,503827
2021-03-12,145850.95,146981.57,142718.50,144726.00,172330
2021-03-15,143646.16,143764.24,137021.71,138844.58,56623
2021-03-16,138319.08,141027.43,136013.55,139129.17,189715
2021-03-17,139221.17,140495.74,138110.23,140319.22,105565
2021-03-18,140476.63,143689.52,140180.61,143063.62,206526
2021-03-19,141473.15,144682.84,140441.44,143906.34,137033
2021-03-22,144027.93,144230.52,139065.45,141629.86,173492
2021-03-23,141374.37,144479.03,141359.16,142568.72,54269
2021-03-24,143361.40,144721.24,140787.55,142101.20,106968
2021-03-25,141336.76,145445.37,140846.72,144069.24,210209
2021-03-26,144247.08,146875.15,140997.68,142275.04,156491
2021-03-29,142454.57,143020.93,140945.08,142767.33,297089
2021-03-30,143082.38,147683.87,141981.52,145004.67,84842
2021-03-31,145471.27,145689.72,144846.49,145341.24,470089
2021-04-01,144744.01,145910.04,142902.13,143157.65,252505
2021-04-02,143471.66,146091.52,142977.95,145463.13,308675
2021-04-05,144314.02,144468.23,139329.14,140577.04,281374
2021-04-06,140554.53,140831.81,135660.70,138666.57,262469
2021-04-07,138722.19,139908.13,135974.73,136033.52,33224
2021-04-08,135071.40,137506.45,134769.30,136737.29,137711
2021-04-09,136198.67,137084.91,131683.22,132101.07,73507
2021-04-12,132276.46,132935.50,129354.02,131155.24,88269
2021-04-13,130638.99,131116.54,126278.32,129808.17,369735
2021-04-14,128339.23,129228.45,128170.09,129076.84,158145
2021-04-15,128887.40,131452.94,127470.93,130025.01,457825
2021-04-16,130371.49,132029.26,128137.62,128759.94,209251
2021-04-19,128966.03,132834.72,127617.44,132221.21,135963
2021-04-20,132357.87,134788.79,132284.96,132900.37,83667
2021-04-21,133695.04,134410.32,132110.74,133193.12,240684
2021-04-22,133565.57,133923.86,129163.73,130600.16,333378
2021-04-23,131706.12,134218.67,130907.48,132951.08,49768
2021-04-26,132606.65,135024.94,132533.59,134686.91,120417
2021-04-27,135464.56,137466.19,135393.93,136576.42,441172
2021-04-28,136916.26,138633.14,135196.24,135835.85,102450
2021-04-29,136020.45,138249.77,135551.83,135829.73,284725
2021-04-30,134700.69,135621.12,132507.10,134787.18,93645
2021-05-03,134808.61,141288.99,134733.85,139465.17,250345
2021-05-04,139108.17,139269.52,135368.20,137665.11,188235
2021-05-05,138762.14,139918.97,136963.60,138031.85,298448
2021-05-06,137951.27,139536.22,134592.94,137407.06,157602
2021-05-07,137488.93,138811.41,128932.30,130670.04,123633
2021-05-10,131182.79,132821.11,129646.47,131919.22,92775
2021-05-11,131684.12,136406.23,130695.41,132694.84,175140
2021-05-12,133011.15,134570.36,129056.11,129796.56,428924
2021-05-13,129692.38,130043.76,127882.46,129072.93,161552
2021-05-14,129446.02,131734.12,126870.81,129590.78,136037
