date,open,high,low,close,volume
2020-04-21,133055.21,133390.95,129889.77,130205.79,485129
2020-04-22,129096.24,132293.76,126535.86,129686.83,346556
2020-04-23,129435.67,133851.14,128711.15,131864.32,349336
2020-04-24,132461.09,135157.45,131606.90,134001.75,164762
2020-04-27,134330.02,139089.16,133107.51,138078.95,186058
2020-04-28,138510.07,140318.02,138006.27,138025.95,117833
2020-04-29,137954.58,138638.76,132420.81,133893.27,120418
2020-04-30,134475.06,137818.18,133827.45,136678.96,327197
2020-05-01,136897.45,141783.25,136359.75,138844.04,170381
2020-05-04,139207.56,143290.34,137561.07,142387.97,119978
2020-05-05,142390.35,143970.41,138816.89,140225.79,186528
2020-05-06,140549.82,141275.82,139657.24,141206.96,443737
2020-05-07,141265.12,141986.25,134650.19,135533.70,151263
2020-05-08,134652.23,137342.61,131649.58,136693.62,105265
2020-05-11,137130.35,143195.83,134813.56,142599.76,53788
2020-05-12,143238.29,144512.81,141240.11,143144.63,145392
2020-05-13,143563.96,147207.90,139936.69,147120.05,121125
2020-05-14,146506.83,152861.01,145587.97,151316.70,130005
2020-05-15,151792.26,152569.00,149028.21,150261.81,215959
2020-05-18,150548.04,151243.48,148409.97,149194.66,278932
2020-05-19,150387.56,153478.25,148346.88,151072.23,127702
2020-05-20,151178.75,155434.91,150528.99,154545.31,87330
2020-05-21,155025.45,156270.72,151022.30,151656.92,111013
2020-05-22,151812.28,153080.19,150548.49,150854.85,209299
2020-05-25,152560.84,155621.12,152535.43,154225.59,278128
2020-05-26,153610.43,154409.90,151790.97,153066.47,74377
2020-05-27,153134.40,155738.23,150884.86,151724.03,76015
2020-05-28,151570.03,153621.85,150949.37,151838.23,211986
2020-05-29,150573.38,154062.26,150320.57,152059.92,249916
2020-06-01,153511.77,157452.59,152920.61,156847.50,102186
2020-06-02,157008.46,159772.74,155018.50,159146.85,282969
2020-06-03,159525.07,162844.04,155495.70,157694.26,535307
2020-06-04,156300.50,158318.43,156125.99,157344.50,301805
2020-06-05,157555.49,158417.57,152484.37,154574.13,130626
2020-06-08,153970.44,156614.88,147813.01,150338.44,90487
2020-06-09,151003.25,158881.43,149767.41,155690.59,397201
2020-06-10,154504.00,155674.13,152673.02,152688.10,152459
2020-06-11,153106.83,154855.90,146904.44,147494.54,303787
2020-06-12,146725.87,150398.27,145460.27,147155.96,140031
2020-06-15,146838.25,152414.83,146066.12,151142.84,185776
2020-06-16,150804.10,153085.19,149035.84,153018.13,171668
2020-06-17,153234.59,154450.45,152513.65,152769.75,124447
2020-06-18,152700.11,154189.71,149693.95,149833.66,181523
2020-06-19,149852.31,150736.72,144678.50,147382.23,102197
2020-06-22,147273.01,148164.41,144356.40,146568.26,231427
2020-06-23,146520.26,151194.75,145728.13,150296.51,293439
2020-06-24,149148.05,150715.55,148912.99,150305.71,100466
2020-06-25,150829.02,152844.46,148877.83,149025.39,191988
2020-06-26,148044.91,150966.30,145416.57,145418.64,101390
2020-06-29,144643.84,145250.98,143671.25,144721.48,660972
2020-06-30,145466.32,149297.11,143482.70,148630.84,77715
2020-07-01,149762.26,149950.60,147956.99,148192.75,184872
2020-07-02,148661.76,148927.72,142940.17,145203.88,159561
2020-07-03,145010.57,152640.25,144809.19,150461.21,124220
2020-07-06,150718.98,151108.59,150511.88,150537.74,177218
2020-07-07,149830.40,149856.24,148554.59,149639.29,754641
2020-07-08,150445.95,151021.09,146243.93,147229.98,72020
2020-07-09,147205.33,147480.58,144165.90,144659.62,374938
2020-07-10,143878.35,144309.85,139850.40,141731.35,308843
2020-07-13,142365.57,149679.50,141556.88,146908.44,121593
2020-07-14,146814.12,147777.02,143123.03,143376.06,186065
2020-07-15,143676.64,144425.23,139864.63,141726.09,157230
2020-07-16,141480.19,141938.49,134881.87,136228.24,183093
2020-07-17,136234.14,137152.68,133167.49,133936.53,166966
2020-07-20,133932.59,137397.12,133345.02,134601.91,211934
2020-07-21,133621.05,136547.87,130662.59,135981.33,123933
2020-07-22,136683.27,136937.83,135834.19,136734.40,231498
2020-07-23,135564.10,137271.91,133030.28,133304.05,214656
2020-07-24,133088.54,134118.58,128593.14,128634.70,319851
2020-07-27,128518.48,130847.79,128493.12,129850.39,101252
2020-07-28,129074.88,130025.51,125822.09,126351.96,144893
2020-07-29,127014.34,128148.53,123505.94,124852.19,165976
2020-07-30,124857.82,125202.09,121603.17,122827.77,46038
2020-07-31,122220.53,130546.91,121872.82,127926.49,205017
2020-08-03,127955.00,128762.61,124928.20,127480.09,255699
2020-08-04,127589.82,132202.24,127297.41,130535.60,246642
2020-08-05,131430.85,135396.16,128670.73,134867.90,217173
2020-08-06,134535.80,137619.77,134353.52,134701.34,162792
2020-08-07,134851.35,138178.76,133567.03,137125.37,412219
2020-08-10,136840.45,138596.01,136403.92,137409.22,77478
2020-08-11,138001.99,138815.22,137507.28,138582.15,113190
2020-08-12,139175.99,140768.73,135509.45,137460.78,211633
2020-08-13,137325.95,138056.84,133471.42,134585.49,101836
2020-08-14,134703.96,137002.45,132511.90,133044.92,137069
2020-08-17,132351.29,132894.26,130060.62,132764.02,392289
2020-08-18,132390.50,133329.35,131505.13,133139.65,270984
2020-08-19,133222.36,138441.82,132995.88,137658.86,84838
2020-08-20,139284.53,142744.67,138586.89,142141.94,176460
2020-08-21,142113.56,142783.56,138113.32,139815.97,152656
2020-08-24,140670.68,145611.36,139670.28,144605.73,48858
2020-08-25,145003.17,146029.63,142778.46,144891.88,339304
2020-08-26,145028.14,148113.17,142724.14,146750.34,112437
2020-08-27,146103.16,149805.90,144150.61,148240.44,324237
2020-08-28,147391.97,147435.27,144430.38,145872.23,92234
2020-08-31,144937.48,146468.75,142736.09,145468.96,320226
2020-09-01,146297.95,150305.86,145996.66,149782.56,48634
2020-09-02,149747.54,154705.02,145659.57,152949.85,197071
2020-09-03,154085.30,155375.73,150976.07,153190.67,226105
2020-09-04,153446.65,160279.84,151679.96,156859.51,246264
2020-09-07,157216.14,158698.52,154390.26,155764.60,162661
2020-09-08,155024.10,156230.56,154835.77,156026.78,168615
2020-09-09,155411.19,161303.84,154670.05,158558.38,200586
2020-09-10,158406.35,160451.26,156107.82,159772.17,169296
2020-09-11,160113.36,163582.78,152953.59,156344.19,648017
2020-09-14,155243.80,158152.04,155119.11,157142.06,98485
2020-09-15,156548.76,162854.87,155677.11,161457.47,167103
2020-09-16,161261.36,164166.48,159637.52,161498.00,93081
2020-09-17,160868.48,162740.94,156769.87,158180.10,198509
2020-09-18,158501.64,158852.98,155960.41,156140.82,289566
2020-09-21,156438.05,157683.47,150513.64,152882.87,173729
2020-09-22,152371.17,157057.59,149510.43,156043.79,163173
2020-09-23,156829.09,158555.85,154722.47,157190.77,281117
2020-09-24,157403.10,158456.41,149689.35,149737.08,636208
2020-09-25,150609.52,157628.57,148642.29,156881.42,321105
2020-09-28,155933.97,156258.02,151005.76,153565.14,495750
2020-09-29,153545.92,153788.72,151381.63,152174.31,96366
2020-09-30,151689.57,152019.60,149855.88,151133.26,151419
2020-10-01,150810.42,150812.68,148168.61,149273.19,167470
2020-10-02,149796.15,149909.53,149396.53,149806.22,463917
2020-10-05,150622.84,153327.93,149955.91,151803.75,167568
2020-10-06,151145.66,154941.63,143836.43,145527.41,82094
2020-10-07,145720.74,147981.85,143574.06,146546.87,197562
2020-10-08,147249.34,148774.03,147094.40,147961.14,210838
2020-10-09,148733.56,150693.56,148606.72,149615.26,299360
2020-10-12,149451.00,151643.06,144418.21,146793.81,177541
2020-10-13,146519.68,150965.64,144144.13,144804.17,146767
2020-10-14,145125.04,148237.62,143667.88,147658.38,120167
2020-10-15,147723.28,149228.90,143207.25,145378.31,298417
2020-10-16,144793.10,147567.36,144328.47,147331.07,154368
2020-10-19,147304.49,151504.02,146777.52,150703.47,245418
2020-10-20,150114.70,153067.64,149946.98,152623.42,288019
2020-10-21,152085.96,157757.63,150545.59,156539.43,330380
2020-10-22,157166.16,159859.19,156681.99,159544.97,107863
2020-10-23,158806.99,163440.35,156924.37,161797.16,441812
2020-10-26,162596.68,167025.21,161448.06,165225.98,113382
2020-10-27,164176.76,168314.30,163909.89,166936.22,128201
2020-10-28,167248.66,170952.47,166400.50,169728.55,286593
2020-10-29,168889.04,175271.80,166006.80,173722.36,108488
2020-10-30,173376.70,180075.96,170043.10,178337.19,58988
2020-11-02,177383.28,177399.95,169533.74,173321.20,240751
2020-11-03,173917.81,175867.49,171904.33,172294.21,157284
2020-11-04,171112.54,173402.26,167354.01,171841.07,721308
2020-11-05,171997.49,173519.91,168717.97,170837.39,89712
2020-11-06,169706.25,177255.38,167837.88,176940.82,82961
2020-11-09,176384.25,177526.01,172782.54,173699.63,210034
2020-11-10,172736.05,174706.25,171101.61,172949.82,323158
2020-11-11,172951.61,173949.38,162114.49,166177.75,151415
2020-11-12,165671.58,172449.11,165519.21,170097.76,511902
2020-11-13,169772.03,171198.13,161430.03,163406.08,59215
2020-11-16,164658.94,164949.22,159142.69,159935.93,142181
2020-11-17,160088.67,164766.68,159191.52,162360.42,149902
2020-11-18,161609.39,167531.66,161444.35,166265.35,138900
2020-11-19,165258.90,166161.63,161265.78,163560.00,193719
2020-11-20,164042.02,164478.72,163408.03,163554.79,73935
2020-11-23,163332.78,163537.17,161333.54,162102.17,514488
2020-11-24,162748.95,165192.58,161790.59,161947.44,117128
2020-11-25,162581.69,170643.36,162246.07,169936.52,216951
2020-11-26,169247.70,169691.42,164897.17,165320.87,136749
2020-11-27,165530.39,166063.71,165253.03,165838.50,501329
2020-11-30,165182.06,166191.89,160591.94,161180.05,71147
2020-12-01,161472.73,173170.04,161376.67,168809.00,290438
2020-12-02,168349.22,169694.09,166115.12,168074.62,213134
2020-12-03,167390.77,170203.86,163430.12,163987.86,176953
2020-12-04,163980.80,164896.42,160654.67,162579.44,276543
2020-12-07,162824.70,162852.40,153256.86,154286.77,345375
2020-12-08,153834.69,155603.66,153006.36,153909.97,101622
2020-12-09,153342.66,156945.18,152888.83,156809.98,271326
2020-12-10,157404.91,159235.16,154519.11,159207.07,654739
2020-12-11,159401.10,161156.32,156137.99,157095.19,129758
2020-12-14,156889.36,157727.64,156684.33,156862.98,271766
2020-12-15,154860.97,159755.64,153438.99,157374.70,212005
2020-12-16,157962.27,158586.72,156998.44,157102.10,75796
2020-12-17,156644.32,158211.57,155067.16,155673.79,78241
2020-12-18,156886.69,160682.69,153455.45,159280.52,149104
2020-12-21,159278.88,159696.88,156971.06,157510.15,157345
2020-12-22,156994.33,157733.99,154003.54,155577.14,120293
2020-12-23,156465.81,163513.30,155585.26,161359.40,173223
2020-12-24,162762.36,167902.53,162352.37,166725.21,340509
2020-12-25,167587.04,170718.01,167528.57,170626.64,300855
2020-12-28,170689.76,174852.86,169461.30,174788.98,262647
2020-12-29,175029.77,175058.14,172198.83,173285.10,122706
2020-12-30,173344.27,174042.43,168298.21,171175.43,146681
2020-12-31,171546.41,171788.48,169222.66,170445.90,40459
2021-01-01,169452.86,171600.63,159406.28,160627.62,275422
2021-01-04,161230.44,165850.15,160131.64,165799.69,112912
2021-01-05,166658.84,167293.40,163353.03,165260.33,115609
2021-01-06,165536.08,169620.73,162495.90,169422.36,262689
2021-01-07,168632.32,169676.97,165745.91,167734.88,109864
2021-01-08,168450.70,169116.87,166815.55,169046.97,106309
2021-01-11,168489.04,171669.79,165630.30,169161.02,198967
2021-01-12,168842.90,171131.24,167149.88,170336.03,121261
2021-01-13,169294.13,169545.75,168654.35,169512.86,364899
2021-01-14,169956.51,170365.08,169851.00,170125.77,116240
2021-01-15,171606.15,175834.39,170546.69,175546.11,117186
2021-01-18,176044.97,177950.02,168383.00,170701.34,152536
2021-01-19,170872.01,171021.82,167189.47,170860.30,283804
2021-01-20,171995.04,173218.65,168750.21,168891.02,345266
2021-01-21,167741.22,169475.26,163326.04,164258.27,219624
2021-01-22,165259.92,166992.71,163476.56,163849.72,153883
2021-01-25,164477.35,170269.80,163263.47,168101.96,364581
2021-01-26,167063.28,168384.95,166883.25,167913.28,135942
2021-01-27,167315.13,168306.33,163745.73,164107.02,186954
2021-01-28,164594.00,168561.83,163284.52,167920.63,283367
2021-01-29,168591.10,173214.10,167938.35,170855.43,169502
2021-02-01,172602.34,172978.10,166240.98,166845.17,97995
2021-02-02,167376.06,167635.95,165869.95,166093.64,283085
2021-02-03,166441.83,167613.32,161802.49,161951.09,86018
2021-02-04,161609.38,162560.58,158807.13,162370.64,88229
2021-02-05,162481.71,165242.28,160252.11,160571.02,161829
2021-02-08,161071.92,162540.26,157251.70,158018.34,148296
2021-02-09,158221.75,160622.71,153937.54,154694.04,137049
2021-02-10,155217.84,156366.98,154325.71,154373.44,226595
2021-02-11,154985.43,156082.77,154497.43,155545.75,157679
2021-02-12,155397.13,157408.06,150375.01,151154.31,428860
2021-02-15,150568.22,156905.08,149745.48,155861.02,236090
2021-02-16,154999.13,155790.07,151823.54,152436.45,140342
2021-02-17,153417.14,161679.31,153361.72,158343.68,126224
2021-02-18,158453.32,165023.58,156736.57,162782.70,154087
2021-02-19,163659.98,164392.60,163573.90,163581.20,179317
2021-02-22,163752.59,170221.16,160741.20,169717.29,315116
2021-02-23,169825.02,173003.77,169086.21,171977.80,74581
2021-02-24,173314.62,173636.28,172527.02,173207.34,219552
2021-02-25,173157.90,175068.08,167017.04,170656.89,120281
2021-02-26,169294.59,170066.50,165385.08,166739.20,188442
2021-03-01,166764.60,167273.46,161845.27,162630.65,434673
2021-03-02,163662.55,165097.37,160937.50,164706.53,71172
2021-03-03,164017.07,167826.56,162954.46,166024.02,316277
2021-03-04,165776.54,171433.57,162261.75,164249.48,73045
2021-03-05,163580.42,164595.24,160403.29,162425.38,171111
2021-03-08,162841.91,166588.56,161988.67,163980.04,152554
2021-03-09,163586.46,169363.22,163252.53,166958.59,123630
2021-03-10,166964.46,174728.67,166238.60,174628.17,263265
2021-03-11,175518.43,176501.78,173266.79,173708.13,245562
2021-03-12,172882.04,180426.41,169793.65,177698.73,95465
2021-03-15,178304.15,179567.57,177963.21,178560.71,276517
2021-03-16,178646.44,182297.46,177212.75,181859.64,370977
2021-03-17,183005.85,188113.88,181699.05,183510.31,210519
2021-03-18,183118.94,187965.35,181027.25,185641.43,56626
2021-03-19,185377.82,187074.25,185074.99,185678.63,111115
2021-03-22,184980.75,187274.08,183771.77,184061.48,173080
2021-03-23,185145.67,187095.08,176453.35,177766.09,94292
2021-03-24,177912.57,184950.34,176250.99,183610.86,215893
2021-03-25,182903.42,184308.86,182216.66,183520.43,95219
2021-03-26,183485.94,185541.89,180211.74,180780.06,121665
2021-03-29,180740.01,184766.76,177907.85,179076.10,75583
2021-03-30,179721.96,181777.19,179505.84,179922.13,240357
2021-03-31,178009.08,179239.09,174283.82,176422.57,63479
2021-04-01,175247.11,178001.51,174676.31,176993.10,187987
2021-04-02,176412.46,178258.69,176056.18,178001.96,88833
2021-04-05,176247.98,176922.57,173967.93,176526.27,81262
2021-04-06,177455.34,178267.38,171579.03,173194.57,42441
2021-04-07,173856.45,178097.28,172066.56,173268.47,53535
2021-04-08,173144.18,177939.27,171037.57,176738.60,510368
2021-04-09,176633.27,180750.82,171088.48,172754.76,104485
2021-04-12,172032.50,175091.54,171962.62,173819.41,46929
2021-04-13,173484.76,177104.01,170604.55,174628.28,167985
2021-04-14,174879.06,176193.28,174329.58,175301.28,157620
2021-04-15,175983.32,177765.73,172410.52,174532.04,150700
2021-04-16,175040.62,176681.40,174472.06,176553.82,285321
2021-04-19,177030.93,177295.70,173039.42,173298.37,164861
2021-04-20,172752.99,174441.84,169665.61,173816.62,294283
2021-04-21,173340.48,177893.90,171994.15,177210.10,112441
2021-04-22,177257.92,180863.89,176452.36,179905.56,139616
2021-04-23,180298.15,182680.28,176946.54,177036.26,206252
2021-04-26,176461.22,177051.82,174844.45,175411.69,335921
2021-04-27,175369.02,176139.68,173233.53,175017.47,232614
2021-04-28,174743.55,176994.35,166859.07,168900.75,306687
2021-04-29,169927.70,170262.03,164868.48,165796.87,140031
2021-04-30,166044.84,171243.21,165536.06,170304.94,128573
2021-05-03,170468.73,174485.41,167464.33,167924.57,89708
2021-05-04,168575.00,169922.81,168157.41,169779.90,107251
2021-05-05,170158.96,174920.49,169646.21,174036.10,253637
2021-05-06,173412.98,175692.64,172373.60,173271.70,172830
2021-05-07,173970.75,175594.97,170639.90,173328.52,41523
2021-05-10,173728.12,175583.28,168174.60,170479.89,53156
2021-05-11,169989.51,170397.47,167921.49,167942.67,149258
2021-05-12,166393.87,172704.15,165427.59,170279.92,364833
2021-05-13,170712.57,171517.31,166780.42,167728.56,61298
2021-05-14,167487.83,167919.97,165282.21,167163.37,194078
