date,open,high,low,close,volume
2020-03-17,44739.25,45256.87,44426.22,44824.14,130864
2020-03-18,45098.25,45139.87,43929.37,44167.37,192890
2020-03-19,44136.61,44572.86,42795.86,42908.57,240127
2020-03-20,42965.50,43293.48,41742.03,42060.20,229408
2020-03-23,42213.81,43228.81,41724.88,42366.77,154551
2020-03-24,42533.39,42750.27,41212.48,41272.99,117073
2020-03-25,41462.62,41938.93,40499.37,41922.43,122027
2020-03-26,41949.53,42807.31,41628.62,42490.35,222725
2020-03-27,42338.09,42510.84,41773.26,42410.72,103936
2020-03-30,42360.21,44635.68,41822.35,43764.73,388241
2020-03-31,43813.79,44199.50,43387.12,43597.99,269259
2020-04-01,43356.88,43796.32,42638.10,42961.77,392693
2020-04-02,43121.65,43575.78,42874.03,43344.40,224140
2020-04-03,43281.87,46059.40,42941.65,45585.23,170917
2020-04-06,45563.96,46131.16,44652.62,44702.01,251921
2020-04-07,44644.47,46299.79,44173.36,45017.39,231987
2020-04-08,45263.12,45927.33,44134.60,44470.57,55105
2020-04-09,44382.27,46349.07,44216.15,46007.47,130904
2020-04-10,45920.23,46662.08,45424.24,45741.27,257875
2020-04-13,45892.48,46621.63,45133.94,46545.53,119733
2020-04-14,46855.15,47561.82,46403.17,47238.92,103306
2020-04-15,46852.39,47239.47,46330.83,47175.50,107860
2020-04-16,46922.85,46953.44,46125.07,46640.49,180678
2020-04-17,46591.05,47101.83,45080.83,45949.74,97997
2020-04-20,45876.78,47137.63,45438.80,47103.15,554652
2020-04-21,46930.23,47159.13,46644.74,46908.79,396494
2020-04-22,47186.33,47219.49,46031.73,46211.46,256776
2020-04-23,46102.90,46785.95,44589.39,44907.58,312255
2020-04-24,45024.38,45138.80,43674.62,43784.80,155698
2020-04-27,44026.42,44094.36,42370.38,42590.14,192889
2020-04-28,42491.67,43993.45,42453.90,43421.97,110794
2020-04-29,43461.41,43576.23,42213.44,42778.19,100218
2020-04-30,42747.91,45344.90,42651.87,44655.38,85268
2020-05-01,44612.01,45064.44,44049.76,44336.80,164401
2020-05-04,44356.24,44827.35,43853.66,44387.52,333276
2020-05-05,44257.71,45289.57,42669.32,43202.42,404654
2020-05-06,43335.49,44510.60,43162.67,43910.76,101483
2020-05-07,44116.44,44685.93,43940.68,44623.14,310892
2020-05-08,44858.19,45402.72,44114.79,45110.75,84700
2020-05-11,45188.83,46454.00,45164.19,46056.56,127673
2020-05-12,45963.40,46654.38,43819.20,44116.95,167949
2020-05-13,43896.29,44550.82,41104.40,41277.28,109433
2020-05-14,41319.07,41431.04,40617.50,40807.53,242782
2020-05-15,41059.70,41591.98,38869.50,39444.06,155341
2020-05-18,39356.45,39985.45,39143.38,39909.42,116288
2020-05-19,39667.25,41121.50,39558.14,40556.14,168319
2020-05-20,40745.14,43007.51,40363.38,42427.07,186283
2020-05-21,42213.13,43882.84,42209.98,43562.00,241509
2020-05-22,43174.53,43456.43,41827.74,42401.42,90317
2020-05-25,42343.30,42536.77,41348.77,41694.73,159471
2020-05-26,41763.84,41973.60,40726.07,41237.92,57243
2020-05-27,41259.02,41644.49,40679.75,41430.56,188384
2020-05-28,41479.45,42826.91,41436.29,42131.21,318672
2020-05-29,42117.87,43620.89,41528.91,42893.46,154366
2020-06-01,42837.29,43467.97,42165.97,43225.38,106999
2020-06-02,43259.44,46367.63,43112.89,45312.26,235005
2020-06-03,45366.14,45676.40,45173.42,45287.31,93589
2020-06-04,45370.78,45891.78,43957.98,44019.58,282920
2020-06-05,43890.01,44431.38,42850.06,44309.86,61753
2020-06-08,44485.26,44872.20,43238.21,43570.70,105223
2020-06-09,43495.97,43619.20,42005.28,42516.25,246796
2020-06-10,42307.90,42875.01,40845.61,41641.11,243920
2020-06-11,41596.80,41843.14,40910.76,41811.13,349504
2020-06-12,41844.23,44842.94,41744.87,44011.75,326744
2020-06-15,44178.06,44237.86,43231.89,43609.08,101683
2020-06-16,43707.00,44442.66,43159.38,44324.10,80452
2020-06-17,44025.13,44237.20,42653.94,43349.15,151050
2020-06-18,43140.32,43608.46,41602.32,42793.29,204433
2020-06-19,42917.51,43440.25,42692.06,43427.55,70162
2020-06-22,43380.85,44409.22,41995.44,42348.44,219670
2020-06-23,42054.97,43444.43,41799.30,43259.91,225543
2020-06-24,43398.69,45348.79,43016.72,44597.13,294472
2020-06-25,44110.37,45082.90,43936.02,44926.84,115145
2020-06-26,44875.10,45306.81,43596.37,43684.44,61412
2020-06-29,43326.37,45409.86,42582.79,45001.92,375053
2020-06-30,45305.51,46098.99,45180.58,45849.89,72099
2020-07-01,45869.80,46020.56,44546.94,45168.07,185226
2020-07-02,45445.43,45764.38,44068.40,44729.60,336273
2020-07-03,44759.78,45380.22,44187.99,44392.40,197526
2020-07-06,44422.16,44705.66,44006.32,44513.46,187856
2020-07-07,44582.04,45010.37,43721.81,44643.09,212788
2020-07-08,44436.94,45556.18,43559.76,43833.79,127369
2020-07-09,43744.02,43804.61,43435.31,43571.74,153805
2020-07-10,43482.24,44820.31,42973.79,44764.91,232271
2020-07-13,44818.30,45872.05,44650.30,45807.12,106503
2020-07-14,45845.42,46117.40,45356.72,45393.44,500311
2020-07-15,45317.32,45359.73,44129.79,44308.08,280183
2020-07-16,44467.92,44576.96,44331.90,44559.59,187977
2020-07-17,44429.69,45386.73,43904.41,44975.12,394456
2020-07-20,44777.30,45188.90,44645.72,44726.76,65268
2020-07-21,44773.98,46646.84,44522.82,46631.80,639414
2020-07-22,46573.23,47211.28,46357.78,46999.04,224642
2020-07-23,47090.61,48263.62,46168.34,46474.45,304043
2020-07-24,46401.22,47681.01,46256.75,47487.96,399054
2020-07-27,47561.18,48448.77,47137.80,47284.87,244761
2020-07-28,47401.01,49179.51,47112.71,47715.42,112396
2020-07-29,47669.21,50507.61,47426.46,50440.01,146894
2020-07-30,50369.16,50500.20,49485.92,49639.04,155760
2020-07-31,49636.10,50653.20,47901.69,49021.75,787711
2020-08-03,49044.95,51126.50,48786.14,50851.42,213512
2020-08-04,50891.49,51129.14,49718.08,50260.26,246524
2020-08-05,50271.82,50606.43,49550.59,50032.24,147611
2020-08-06,49957.31,51479.74,49725.76,50682.43,211419
2020-08-07,50686.82,51436.50,50232.21,51166.07,79331
2020-08-10,51336.31,54709.96,50635.33,54389.16,135160
2020-08-11,53966.64,54693.31,53275.59,53958.93,143372
2020-08-12,53646.79,53698.04,51433.25,52526.44,171659
2020-08-13,52298.05,52666.49,51332.42,51942.53,83225
2020-08-14,52076.65,53224.02,51944.18,52311.37,159851
2020-08-17,52243.68,52919.20,52086.30,52272.07,543479
2020-08-18,52367.89,52629.17,51938.17,52038.08,165791
2020-08-19,51976.50,52350.63,51259.51,51801.30,179833
2020-08-20,51756.35,53554.52,51438.16,52608.52,118951
2020-08-21,52826.57,53114.19,52584.47,53019.46,163876
2020-08-24,52987.02,53445.13,51710.04,51814.64,83473
2020-08-25,51347.17,52189.63,48760.13,49356.96,310457
2020-08-26,49818.87,50175.39,49582.41,50140.53,168778
2020-08-27,49810.81,50018.57,48355.67,49091.26,188520
2020-08-28,49232.86,49519.29,48365.51,48536.81,99608
2020-08-31,48526.84,49446.59,48211.51,49098.57,211530
2020-09-01,49228.12,50730.29,48971.09,50546.21,382356
2020-09-02,50654.98,51001.82,50274.59,50531.16,170040
2020-09-03,50176.95,50337.86,49790.92,50019.86,283993
2020-09-04,50111.00,51372.76,49821.28,51140.02,96643
2020-09-07,50952.29,51013.18,50853.48,50914.22,58560
2020-09-08,51135.15,51460.45,49696.63,50517.63,132138
2020-09-09,50554.17,52052.10,49861.59,51649.75,128502
2020-09-10,51767.48,51912.28,51164.97,51697.63,82260
2020-09-11,51839.46,52681.49,51393.20,51817.81,182764
2020-09-14,51620.99,52320.42,49752.93,50345.79,69568
2020-09-15,50677.76,50817.17,48715.49,48855.39,95912
2020-09-16,48770.99,49115.13,48565.80,48925.38,51063
2020-09-17,48926.67,50587.68,48833.65,50518.58,231684
2020-09-18,50580.85,50948.99,49043.84,49424.84,341948
2020-09-21,49331.90,50047.56,48873.00,49714.87,58992
2020-09-22,49874.38,50803.21,49278.70,50426.78,79048
2020-09-23,50741.33,51501.55,49560.11,49767.37,343912
2020-09-24,49846.34,50337.46,49315.25,49655.83,126801
2020-09-25,49607.64,50511.74,47912.38,48315.04,49107
2020-09-28,48704.38,48934.76,46891.65,47490.78,367136
2020-09-29,47467.51,47836.36,46611.43,47604.17,93972
2020-09-30,47686.92,47844.42,47005.57,47583.51,99168
2020-10-01,47585.74,51026.66,46915.69,50116.40,195426
2020-10-02,50317.44,50841.31,49224.11,50778.44,98891
2020-10-05,50573.50,51041.66,49268.74,49969.94,145691
2020-10-06,50017.97,50186.89,49026.93,49111.04,292826
2020-10-07,49142.97,49269.16,48429.36,49172.59,91971
2020-10-08,49065.79,49379.95,48685.09,49324.32,56419
2020-10-09,49639.19,51685.75,49396.95,51068.68,104704
2020-10-12,51208.16,53565.86,50489.56,52508.93,214741
2020-10-13,52340.34,53299.11,51350.35,51677.47,252352
2020-10-14,51949.99,52222.37,50989.64,51768.90,156483
2020-10-15,51776.96,52488.41,50842.74,51951.39,230794
2020-10-16,51789.18,52125.05,51123.85,51748.33,91083
2020-10-19,51792.67,52479.46,51428.49,52024.23,246015
2020-10-20,51912.69,53078.46,51861.64,52814.04,95458
2020-10-21,52694.70,53654.11,51212.98,52382.47,107700
2020-10-22,52192.67,52803.89,51336.84,51779.20,98954
2020-10-23,52001.06,52170.28,51462.85,51470.12,211311
2020-10-26,51599.63,51737.43,50267.29,50965.51,443051
2020-10-27,50771.33,50799.65,50051.57,50529.10,191851
2020-10-28,50283.92,50331.92,48975.11,49352.93,131034
2020-10-29,49340.32,50054.47,48731.27,49043.40,147674
2020-10-30,48717.99,49213.90,48564.55,48920.15,369925
2020-11-02,48972.81,49051.43,47906.58,48625.39,138955
2020-11-03,48643.81,48676.84,47419.24,48184.64,110769
2020-11-04,47912.63,47980.56,47831.16,47978.41,168452
2020-11-05,47907.24,49288.81,47292.51,48098.85,213201
2020-11-06,48363.12,48948.07,47392.29,47737.34,38152
2020-11-09,47671.82,48301.77,46695.07,46870.74,247379
2020-11-10,46739.79,46899.96,46381.96,46753.97,190666
2020-11-11,47055.29,47506.81,46364.72,46772.83,123591
2020-11-12,46728.16,47655.28,46090.18,46993.77,363628
2020-11-13,47212.11,47409.51,45613.88,46204.59,149518
2020-11-16,46179.56,47222.94,45992.17,46291.93,141362
2020-11-17,46228.42,46924.51,45909.02,46458.63,153546
2020-11-18,46298.37,47341.35,46131.93,46749.32,77531
2020-11-19,46687.19,47044.27,45172.40,45505.89,109317
2020-11-20,45586.94,46103.84,43958.69,44395.50,165871
2020-11-23,44158.06,45050.30,43516.36,43896.08,196330
2020-11-24,43936.75,44055.75,43082.02,43369.33,147570
2020-11-25,43004.48,43454.47,41701.63,42394.73,205644
2020-11-26,42277.28,42649.31,42117.32,42431.30,110281
2020-11-27,42529.92,43150.27,42135.12,43068.14,181055
2020-11-30,43187.24,43918.65,43021.70,43299.55,95048
2020-12-01,43199.15,44178.50,42351.57,43664.71,87229
2020-12-02,43663.32,44271.24,43266.03,43312.78,200900
2020-12-03,43363.31,43437.52,41656.72,42370.69,128079
2020-12-04,42297.80,43243.80,41244.37,41522.37,239983
2020-12-07,41844.46,42106.19,40791.32,41184.44,87410
2020-12-08,41195.59,42672.68,40824.09,42483.48,103934
2020-12-09,42327.08,43060.80,41424.12,42691.51,113976
2020-12-10,42942.86,43551.22,42034.88,42593.75,50929
2020-12-11,42774.31,42917.24,42246.04,42410.53,186325
2020-12-14,42283.32,42620.01,41927.02,42361.38,79245
2020-12-15,42243.61,42308.99,40506.14,41034.47,212405
2020-12-16,40715.85,40751.56,40254.17,40611.82,202209
2020-12-17,40718.25,41114.95,40117.84,40912.88,201545
2020-12-18,41138.40,43617.31,40873.30,42828.03,240704
2020-12-21,42935.01,43587.39,42539.16,42692.34,87120
2020-12-22,42643.56,43320.15,42220.01,43245.50,164447
2020-12-23,43247.43,43577.46,43169.00,43495.06,149988
2020-12-24,43656.91,46277.37,43141.94,45693.16,301956
2020-12-25,45578.26,46079.59,44761.90,45199.77,612009
2020-12-28,45198.22,45807.79,44677.54,45650.35,316087
2020-12-29,45626.33,45865.30,45316.27,45836.24,80531
2020-12-30,45884.95,47847.21,45682.39,47493.68,65311
2020-12-31,47567.94,48298.87,47334.05,48231.86,140603
2021-01-01,48339.24,49724.15,47904.12,49197.34,133606
2021-01-04,48813.77,48989.79,47079.05,47238.63,132797
2021-01-05,47136.53,48479.14,46946.89,48465.85,131762
2021-01-06,48595.82,50106.73,48279.19,50024.48,46813
2021-01-07,49950.52,49984.81,48875.11,48988.56,189154
2021-01-08,49157.55,50563.07,49000.29,50166.04,209314
2021-01-11,50348.69,51649.84,49899.08,50611.27,333811
2021-01-12,50369.60,50472.92,49510.00,49620.91,166830
2021-01-13,49663.50,51517.98,48950.47,50638.31,147137
2021-01-14,50616.47,50870.94,48967.87,49077.75,225598
2021-01-15,48834.26,50377.71,48044.41,50244.04,77030
2021-01-18,50321.72,50411.89,49900.34,50185.97,150602
2021-01-19,50609.61,51759.54,50190.34,51574.66,129123
2021-01-20,51438.47,53382.24,51091.42,53217.27,198541
2021-01-21,53125.40,53544.39,52730.50,52997.45,112155
2021-01-22,53057.61,53591.75,52382.43,52853.41,82749
2021-01-25,52996.80,55046.76,52518.23,54112.68,121624
2021-01-26,54266.21,56168.31,54134.33,55982.56,147371
2021-01-27,56085.51,57841.88,55820.37,57395.53,648569
2021-01-28,57017.07,59192.25,56932.79,58477.68,104530
2021-01-29,58418.27,59272.30,57113.80,57776.24,71396
2021-02-01,57556.48,57569.09,55164.34,55621.39,226715
2021-02-02,55575.37,57201.37,55336.14,55850.71,177960
2021-02-03,56115.27,56816.47,55114.80,55252.15,175651
2021-02-04,55155.85,55362.96,54218.54,55319.41,385894
2021-02-05,55038.68,55631.35,54581.02,55543.39,232471
2021-02-08,55712.04,56187.40,55208.45,55997.83,236717
2021-02-09,56125.81,56293.41,53503.23,53974.69,78598
2021-02-10,53982.48,54220.52,53840.21,54034.65,168045
2021-02-11,53826.33,54089.25,52964.04,54058.24,225946
2021-02-12,54157.38,56026.79,53455.02,55050.15,148630
2021-02-15,54859.49,55317.00,54276.50,54470.15,112979
2021-02-16,54505.21,55339.60,53764.59,54711.38,104224
2021-02-17,54687.57,57722.46,53661.31,57338.17,116603
2021-02-18,56772.30,58091.54,54963.65,55404.70,109940
2021-02-19,55520.34,56212.06,54752.93,54773.65,185982
2021-02-22,54613.33,55937.12,54503.96,55365.30,342767
2021-02-23,55305.28,56043.83,54871.01,55454.50,295638
2021-02-24,55440.26,56361.73,54083.10,54972.98,150692
2021-02-25,55089.74,57264.32,54826.67,56982.29,172299
2021-02-26,57067.64,57500.38,55819.33,57218.96,96667
2021-03-01,57414.37,57508.26,56572.74,57246.28,464887
2021-03-02,57191.77,57296.12,55826.12,56314.36,217242
2021-03-03,56384.88,57640.91,56342.72,56717.46,104420
2021-03-04,56329.07,57794.37,55840.20,57539.88,177320
2021-03-05,58015.37,58642.98,57498.96,58474.77,174801
2021-03-08,58199.38,58744.96,57817.74,58004.66,308589
2021-03-09,58107.06,59236.58,56994.26,58791.31,182669
2021-03-10,58854.18,62088.33,58195.68,60884.98,143658
2021-03-11,60969.16,62213.89,60132.75,61613.82,195933
2021-03-12,61659.48,63662.37,61404.78,62794.60,225068
2021-03-15,63063.99,64733.32,62256.34,64255.06,374498
2021-03-16,64303.08,65537.09,63082.92,63187.06,232091
2021-03-17,63351.60,63794.29,62577.44,62861.12,89183
2021-03-18,63345.14,64791.44,62876.37,64514.03,270699
2021-03-19,63927.64,65731.00,63759.67,65348.93,702290
2021-03-22,65654.95,66089.20,64223.17,64837.38,160494
2021-03-23,64403.79,64485.44,61174.81,61697.90,106179
2021-03-24,61779.43,62069.26,61225.42,61383.68,266573
2021-03-25,61448.25,62506.29,60327.64,61893.39,318576
2021-03-26,61903.30,61942.07,60748.33,61333.54,167500
2021-03-29,61104.97,61624.59,60877.91,61217.39,441440
2021-03-30,61549.74,61866.84,60194.81,60252.00,144688
2021-03-31,60770.93,62772.67,60724.23,61980.89,253356
2021-04-01,62046.46,62186.23,60670.77,60753.01,337566
2021-04-02,60984.97,62756.91,60857.18,62329.45,83159
2021-04-05,62307.75,63588.87,61882.34,63031.47,132772
2021-04-06,63007.01,66452.69,62651.15,66155.06,59477
2021-04-07,66170.80,66306.31,65374.20,66127.14,222287
2021-04-08,66216.49,66465.17,65734.38,66086.38,90313
2021-04-09,66201.49,67444.49,64182.91,64934.72,89793
2021-04-12,65091.11,67353.81,63677.82,65733.11,304359
2021-04-13,66018.07,66056.69,64772.33,65211.08,393999
2021-04-14,65222.43,65251.89,64711.78,65214.62,94044
2021-04-15,65320.22,67789.41,64774.97,66577.94,116299
2021-04-16,66410.93,66791.91,65311.53,66475.91,132140
2021-04-19,66425.49,71047.28,65744.83,70179.69,110843
2021-04-20,70341.63,71836.95,70284.75,70517.94,266945
2021-04-21,70454.49,71318.36,69303.51,71053.07,125707
2021-04-22,70774.59,71990.07,70406.44,70443.53,240251
2021-04-23,70524.72,70572.19,68363.98,68781.99,205677
2021-04-26,68745.72,71685.73,68349.66,71059.99,81933
2021-04-27,71119.65,71438.17,67416.44,68384.37,176436
2021-04-28,68384.10,68456.33,67699.05,68210.06,317747
2021-04-29,68521.85,71913.35,68290.39,71384.82,139992
2021-04-30,70982.21,71180.21,68614.13,70295.66,227591
2021-05-03,70635.70,72474.42,69997.83,71807.80,178089
2021-05-04,71768.04,72826.85,70055.62,70720.89,155135
2021-05-05,71155.99,74080.55,70446.95,72503.11,76906
2021-05-06,72743.44,73668.35,71380.96,72661.47,132718
2021-05-07,72469.31,73511.44,71999.50,72832.27,345877
2021-05-10,73170.14,74158.88,71720.22,71892.29,141094
2021-05-11,71772.42,73220.10,70895.00,72726.49,182724
2021-05-12,72614.06,73267.11,71369.29,71443.79,119229
2021-05-13,71111.40,72907.79,70551.54,71876.26,502231
2021-05-14,72005.38,72129.80,70647.10,70834.55,131457
